0.000000000000000000e+00 1.199999999999999956e+00 1.199999999999999956e+00 1.191999999999999948e+00
1.000000000000000000e+00 1.181132075471698073e+00 1.394716981132076095e+00 3.281136346440727269e-02
2.000000000000000000e+00 1.002543096882709373e+00 9.731986378337149635e-01 2.035104175311320054e-02
3.000000000000000000e+00 1.001425625865373537e+00 1.002852035398380082e+00 2.032440295127478000e-06
4.000000000000000000e+00 1.000000071205969121e+00 9.999981102058564941e-01 8.260230187904450870e-11
5.000000000000000000e+00 1.000000000005787815e+00 1.000000000011570522e+00 3.349932031141267963e-23
